ID,householdID,communityID,parentID,HHmemberID,ca001,ca003,ca004,ca005,ca006,ca007,ca008_1,ca008_2,ca009,ca010,ca011,ca012,ca013,ca014,ca015_1,ca015_2,ca016,ca017,ca018,ca019,ca020,ca021,ca022,ca022_a,a002,a003_1,a003_2,a004,a005,a006,a009,a010,a011,a012,a013,a014,a015,a016,a017,a018,a019,versionID
04674610902,046746109,0467461,4,,1,1,2,2,5,1940,,,1,5,2,2,4,5,,,3,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674610902,046746109,0467461,3,,2,1,,,,1941,,53,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674610902,046746109,0467461,2,,1,1,2,2,4,1939,,,1,5,2,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674610902,046746109,0467461,1,,2,1,,,,1935,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611001,046746110,0467461,2,,2,1,,,,1901,1973,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611001,046746110,0467461,1,,2,1,,,,1903,1967,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611101,046746111,0467461,4,,2,1,,,,1918,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611101,046746111,0467461,1,,2,1,,,,1917,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611101,046746111,0467461,2,,2,1,,,,1911,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611101,046746111,0467461,3,,2,1,,,,1919,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611201,046746112,0467461,3,,2,1,,,,1918,1991,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611201,046746112,0467461,4,,2,1,,,,1927,2004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611201,046746112,0467461,1,,1,1,2,2,4,1927,,,3,5,2,2,4,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674611201,046746112,0467461,2,,2,1,,,,1929,2011,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611302,046746113,0467461,4,,1,1,2,2,12,1935,,,1,5,2,2,5,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674611302,046746113,0467461,1,,2,1,,,,1930,1995,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611302,046746113,0467461,3,,2,1,,,,1935,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611302,046746113,0467461,2,,2,1,,,,-9999,1963,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611401,046746114,0467461,2,,2,1,,,,-9999,1944,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611401,046746114,0467461,1,,2,1,,,,1922,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611401,046746114,0467461,3,,2,1,,,,-9999,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611401,046746114,0467461,4,,2,1,,,,-9999,,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611501,046746115,0467461,1,,2,1,,,,1905,1990,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611501,046746115,0467461,2,,2,1,,,,-9999,1986,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611601,046746116,0467461,2,,2,1,,,,1905,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611601,046746116,0467461,1,,2,1,,,,-9999,,65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611701,046746117,0467461,4,,2,1,,,,1911,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611701,046746117,0467461,3,,2,1,,,,1909,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611701,046746117,0467461,2,,1,1,2,2,7,1930,,,1,5,2,2,5,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674611701,046746117,0467461,1,,2,1,,,,1927,1975,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611801,046746118,0467461,1,,2,1,,,,-9999,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611801,046746118,0467461,2,,2,1,,,,-9999,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611902,046746119,0467461,2,,2,1,,,,1924,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611902,046746119,0467461,3,,2,1,,,,1919,2004,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611902,046746119,0467461,1,,2,1,,,,1919,1969,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674611902,046746119,0467461,4,,1,1,2,2,7,1942,,,1,5,2,2,4,5,,,2,,1,,1,1,5.0,1,,,,,,,,,,,,,,,,,,20170920
04674612001,046746120,0467461,3,,2,1,,,,-9999,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612001,046746120,0467461,1,,2,1,,,,1934,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612001,046746120,0467461,4,,1,1,1,2,7,1930,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674612001,046746120,0467461,2,,2,1,,,,1934,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612101,046746121,0467461,2,,2,1,,,,1928,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612101,046746121,0467461,1,,2,1,,,,1925,,62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612201,046746122,0467461,2,,2,1,,,,1927,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612201,046746122,0467461,1,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612301,046746123,0467461,1,,2,1,,,,-9999,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612301,046746123,0467461,2,,2,1,,,,-9999,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612401,046746124,0467461,1,,2,1,,,,1925,1989,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612401,046746124,0467461,3,,2,1,,,,1921,2002,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612401,046746124,0467461,4,,2,1,,,,1923,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612401,046746124,0467461,2,,2,1,,,,1923,1989,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612502,046746125,0467461,4,,2,1,,,,-9999,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612502,046746125,0467461,3,,2,1,,,,-9999,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612502,046746125,0467461,2,,1,1,2,2,4,1926,,,1,5,2,2,2,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674612502,046746125,0467461,1,,2,1,,,,1915,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612602,046746126,0467461,3,,1,1,2,2,12,1947,,,2,1,,1,4,5,2000,,3,4,1,,1,1,3.0,1,,,,,,,,,,,,,,,,,,20170920
04674612602,046746126,0467461,4,,1,1,2,2,3,1950,,,1,1,,1,4,5,2000,,3,4,1,,1,1,3.0,1,,,,,,,,,,,,,,,,,,20170920
04674612602,046746126,0467461,1,,2,1,,,,1935,,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612602,046746126,0467461,2,,1,1,2,2,2,1937,,,1,5,2,2,4,5,,,2,,1,,1,1,3.0,2,,,,,,,,,,,,,,,,,,20170920
04674612701,046746127,0467461,2,,1,1,1,2,4,1927,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674612701,046746127,0467461,1,,2,1,,,,1915,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612801,046746128,0467461,3,,2,1,,,,-9999,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612801,046746128,0467461,1,,2,1,,,,1907,1972,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612801,046746128,0467461,4,,2,1,,,,1920,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612801,046746128,0467461,2,,2,1,,,,1907,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612902,046746129,0467461,4,,2,1,,,,1935,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612902,046746129,0467461,1,,2,1,,,,1921,1989,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612902,046746129,0467461,3,,2,1,,,,1931,,72,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674612902,046746129,0467461,2,,2,1,,,,1923,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613001,046746130,0467461,3,,2,1,,,,1928,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613001,046746130,0467461,2,,2,1,,,,1932,2001,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613001,046746130,0467461,1,,1,1,2,2,9,1932,,,3,5,2,2,2,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674613001,046746130,0467461,4,,2,1,,,,1937,2005,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613101,046746131,0467461,1,,2,1,,,,1940,1997,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613101,046746131,0467461,2,,2,1,,,,1944,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613201,046746132,0467461,2,,2,1,,,,1907,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674613201,046746132,0467461,1,,2,1,,,,1905,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620101,046746201,0467462,2,,2,1,,,,1939,1986,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620101,046746201,0467462,1,,2,1,,,,1930,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620202,046746202,0467462,4,,2,1,,,,-9999,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620202,046746202,0467462,1,,2,1,,,,1937,2008,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620202,046746202,0467462,2,,1,1,2,2,11,1934,,,1,5,2,1,1,5,0,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674620202,046746202,0467462,3,,2,1,,,,-9999,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620301,046746203,0467462,3,,1,1,1,2,1,1938,,,1,1,,1,3,6,12000,,2,,2,3,2,2,,,,,,,,,,,,,,,,,,,,20170920
04674620301,046746203,0467462,4,,1,1,2,2,4,1939,,,1,1,,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674620301,046746203,0467462,2,,2,1,,,,1931,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620301,046746203,0467462,1,,2,1,,,,1924,1994,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620402,046746204,0467462,3,,2,1,,,,1934,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620402,046746204,0467462,1,,2,1,,,,1928,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620402,046746204,0467462,4,,1,1,2,2,11,1934,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674620402,046746204,0467462,2,,1,1,2,2,6,1929,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674620502,046746205,0467462,1,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620502,046746205,0467462,2,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620502,046746205,0467462,3,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620502,046746205,0467462,4,,2,1,,,,9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620601,046746206,0467462,2,,2,1,,,,1933,2006,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620601,046746206,0467462,1,,2,1,,,,1925,,67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620702,046746207,0467462,3,,2,1,,,,1926,2010,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620702,046746207,0467462,1,,2,1,,,,9999,1973,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620702,046746207,0467462,2,,2,1,,,,1929,2004,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620702,046746207,0467462,4,,2,1,,,,1931,,75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620801,046746208,0467462,2,,2,1,,,,1908,1958,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620801,046746208,0467462,1,,2,1,,,,1890,,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620902,046746209,0467462,3,,2,1,,,,1922,1980,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620902,046746209,0467462,4,,2,1,,,,1924,1975,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620902,046746209,0467462,1,,2,1,,,,1929,,40,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674620902,046746209,0467462,2,,2,1,,,,1930,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621002,046746210,0467462,1,,2,1,,,,1925,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621002,046746210,0467462,3,,2,1,,,,1923,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621002,046746210,0467462,2,,2,1,,,,1930,1985,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621002,046746210,0467462,4,,2,1,,,,1930,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621102,046746211,0467462,1,,1,3,,2,9,1932,,,4,1,,2,4,5,,,3,4,1,,1,1,6.0,1,,,,,,,,,,,,,,,,,,20170920
04674621102,046746211,0467462,2,,1,1,2,2,1,1936,,,1,1,,2,4,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674621102,046746211,0467462,4,,1,1,2,2,2,1937,,,1,5,2,2,3,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674621102,046746211,0467462,3,,2,1,,,,1930,2000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621202,046746212,0467462,1,,2,1,,,,1932,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621202,046746212,0467462,4,,2,1,,,,1929,,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621202,046746212,0467462,2,,2,1,,,,1931,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621202,046746212,0467462,3,,2,1,,,,1926,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621301,046746213,0467462,1,,2,4,,,,1895,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621301,046746213,0467462,2,,2,4,,,,1899,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621401,046746214,0467462,2,,2,1,,,,1899,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621401,046746214,0467462,1,,2,1,,,,1894,1958,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621501,046746215,0467462,1,,2,1,,,,1900,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621501,046746215,0467462,2,,2,1,,,,1939,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621501,046746215,0467462,3,,2,1,,,,1940,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621501,046746215,0467462,4,,2,1,,,,1940,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621601,046746216,0467462,2,,2,1,,,,1934,1997,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621601,046746216,0467462,4,,2,1,,,,1926,1996,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621601,046746216,0467462,1,,2,1,,,,1932,,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621601,046746216,0467462,3,,2,1,,,,1930,2008,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621702,046746217,0467462,2,,1,1,2,2,7,1942,,,1,5,2,2,3,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674621702,046746217,0467462,4,,1,1,2,2,5,1940,,,1,5,2,2,4,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674621702,046746217,0467462,1,,2,1,,,,1938,,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621702,046746217,0467462,3,,2,1,,,,1937,2000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621802,046746218,0467462,4,,2,1,,,,1925,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621802,046746218,0467462,2,,2,1,,,,1936,1988,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621802,046746218,0467462,1,,2,1,,,,1930,1988,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621802,046746218,0467462,3,,2,1,,,,1925,,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621902,046746219,0467462,3,,2,1,,,,1918,1985,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621902,046746219,0467462,4,,2,1,,,,1930,,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621902,046746219,0467462,2,,2,1,,,,1913,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674621902,046746219,0467462,1,,2,1,,,,1911,,75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622002,046746220,0467462,4,,2,1,,,,1922,,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622002,046746220,0467462,2,,2,1,,,,1925,1998,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622002,046746220,0467462,1,,2,1,,,,1908,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622002,046746220,0467462,3,,2,1,,,,1923,,67,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622101,046746221,0467462,2,,2,1,,,,9999,9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622101,046746221,0467462,1,,2,3,,,,9999,9999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622202,046746222,0467462,4,,2,3,,,,1929,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622202,046746222,0467462,1,,2,1,,,,1904,1941,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622202,046746222,0467462,3,,2,1,,,,1909,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622202,046746222,0467462,2,,2,1,,,,1904,1984,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622302,046746223,0467462,4,,2,1,,,,1921,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622302,046746223,0467462,2,,2,1,,,,1941,1987,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622302,046746223,0467462,3,,2,1,,,,1936,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622302,046746223,0467462,1,,1,1,1,2,2,1937,,,1,5,2,2,1,5,,,2,,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674622401,046746224,0467462,2,,1,1,2,2,6,1941,,,2,1,,1,5,5,5000,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674622401,046746224,0467462,1,,1,1,2,2,2,1937,,,1,1,,2,5,5,,,3,4,1,,1,1,1.0,1,,,,,,,,,,,,,,,,,,20170920
04674622502,046746225,0467462,3,,1,1,2,2,3,1938,,,1,5,2,2,3,5,,,3,4,1,,1,1,2.0,1,,,,,,,,,,,,,,,,,,20170920
04674622502,046746225,0467462,1,,2,1,,,,1916,,68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622502,046746225,0467462,4,,2,1,,,,1940,2010,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622502,046746225,0467462,2,,2,1,,,,1920,1979,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622601,046746226,0467462,1,,2,1,,,,1928,,76,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622601,046746226,0467462,4,,2,1,,,,1911,1960,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622601,046746226,0467462,2,,2,1,,,,1932,,73,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622601,046746226,0467462,3,,2,1,,,,1912,,83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622702,046746227,0467462,1,,2,1,,,,1931,,63,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622702,046746227,0467462,3,,2,1,,,,1914,,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622702,046746227,0467462,2,,2,1,,,,1930,,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622702,046746227,0467462,4,,2,1,,,,1923,,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622801,046746228,0467462,2,,2,1,,,,1933,2003,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622801,046746228,0467462,4,,2,1,,,,1930,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622801,046746228,0467462,1,,2,1,,,,1917,1971,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622801,046746228,0467462,3,,2,1,,,,1900,1901,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622902,046746229,0467462,4,,1,1,2,2,1,1936,,,1,5,2,1,4,5,,,3,4,1,,1,2,,,,,,,,,,,,,,,,,,,,20170920
04674622902,046746229,0467462,3,,2,1,,,,1922,,69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622902,046746229,0467462,2,,2,1,,,,1927,,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674622902,046746229,0467462,1,,2,1,,,,1899,,61,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630102,046746301,0467463,4,,2,1,,,,1928,,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630102,046746301,0467463,1,,2,1,,,,1904,,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630102,046746301,0467463,3,,2,1,,,,1924,,57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630102,046746301,0467463,2,,2,1,,,,1910,,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630201,046746302,0467463,3,,2,1,,,,-9999,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630201,046746302,0467463,2,,2,1,,,,1924,,83,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630201,046746302,0467463,1,,2,1,,,,1912,1959,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630201,046746302,0467463,4,,2,1,,,,1925,1993,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630302,046746303,0467463,4,,2,1,,,,1943,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630302,046746303,0467463,3,,2,1,,,,1937,1999,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630302,046746303,0467463,1,,2,1,,,,1935,,56,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630302,046746303,0467463,2,,2,1,,,,1942,,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630401,046746304,0467463,4,,2,1,,,,1908,,58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630401,046746304,0467463,2,,2,1,,,,1914,,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630401,046746304,0467463,3,,2,1,,,,1904,,71,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630401,046746304,0467463,1,,2,1,,,,1906,,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630501,046746305,0467463,1,,2,1,,,,1913,,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630501,046746305,0467463,2,,2,1,,,,1915,1966,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630602,046746306,0467463,4,,2,1,,,,1918,,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630602,046746306,0467463,3,,2,1,,,,1906,,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
04674630602,046746306,0467463,1,,2,1,,,,1911,,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170920
