communityID,householdID,ID,HH_weight,HH_weight_ad1,ind_weight,ind_weight_ad1,ind_weight_ad2,bio_weight1,bio_weight2,iyear,imonth,urID,mainr
1017911,101791120,10179112002,19038.087890625,19989.9921875,19038.087890625,19989.9921875,20044.36328125,22290.453125,22351.080078125,2011,10,258,1
1017912,101791201,10179120101,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26007.09765625,,,2011,09,239,0
1017912,101791201,10179120102,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26071.060546875,,,2011,09,239,1
1017912,101791202,10179120201,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25799.40234375,40542.89453125,40563.92578125,2011,09,239,1
1017912,101791203,10179120301,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25992.9921875,40581.7890625,40907.5078125,2011,09,239,1
1017912,101791203,10179120302,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26044.216796875,42114.8828125,42536.56640625,2011,09,239,0
1017912,101791204,10179120401,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26157.09375,,,2011,09,240,0
1017912,101791204,10179120402,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26055.4609375,,,2011,09,240,1
1017912,101791205,10179120501,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25971.69921875,,,2011,09,240,0
1017912,101791205,10179120502,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25961.537109375,,,2011,09,240,1
1017912,101791206,10179120601,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25791.33984375,42906.55078125,42915.390625,2011,09,239,1
1017912,101791207,10179120701,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25799.71484375,46381.6640625,46406.28515625,2011,09,239,1
1017912,101791208,10179120801,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25789.9765625,42054.8359375,42061.27734375,2011,09,240,1
1017912,101791209,10179120901,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26007.09765625,41356.38671875,41710.94921875,2011,09,239,0
1017912,101791209,10179120902,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26035.84375,39319.65234375,39700.58203125,2011,09,239,1
1017912,101791210,10179121001,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25800.314453125,40542.89453125,40565.359375,2011,09,239,1
1017912,101791211,10179121101,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,,,,2011,09,240,0
1017912,101791211,10179121102,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26007.09765625,,,2011,09,240,1
1017912,101791212,10179121201,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26044.216796875,,,2011,09,240,0
1017912,101791212,10179121202,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25979.787109375,,,2011,09,240,1
1017912,101791213,10179121301,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26182.38671875,62196.59765625,63152.625,2011,09,240,1
1017912,101791213,10179121302,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26064.4921875,44794.1796875,45277.9140625,2011,09,240,0
1017912,101791214,10179121401,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,,,,2011,09,240,0
1017912,101791214,10179121402,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26145.056640625,,,2011,09,240,1
1017912,101791215,10179121501,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25992.9921875,40581.7890625,40907.5078125,2011,09,239,1
1017912,101791215,10179121502,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25984.353515625,38462.83984375,38758.6640625,2011,09,239,0
1017912,101791216,10179121601,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26064.4921875,,,2011,09,239,0
1017912,101791216,10179121602,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26157.09375,,,2011,09,239,1
1017912,101791217,10179121701,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25967.419921875,37093.8671875,37354.8046875,2011,09,239,1
1017912,101791217,10179121702,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26035.84375,42114.8828125,42522.89453125,2011,09,239,0
1017912,101791218,10179121801,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26044.216796875,,,2011,09,240,1
1017912,101791218,10179121802,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25992.9921875,,,2011,09,240,0
1017912,101791219,10179121901,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25797.259765625,39319.65234375,39336.78125,2011,09,239,1
1017912,101791220,10179122001,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25798.546875,40581.7890625,40601.4921875,2011,09,239,1
1017912,101791221,10179122101,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25945.0078125,39429.38671875,39672.48046875,2011,09,240,1
1017912,101791221,10179122102,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26044.216796875,,,2011,09,240,0
1017912,101791222,10179122201,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25793.91796875,36531.3203125,36542.5,2011,09,239,1
1017912,101791223,10179122301,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26055.4609375,44794.1796875,45262.2265625,2011,09,240,1
1017912,101791223,10179122302,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,26157.09375,62196.59765625,63091.62109375,2011,09,240,0
1017912,101791224,10179122401,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25794.73828125,39429.38671875,39442.70703125,2011,09,239,1
1017912,101791225,10179122501,16116.2666015625,25786.02734375,16116.2666015625,25786.02734375,25794.45703125,36377.96875,36389.859375,2011,09,239,1
1017913,101791301,10179130101,27858.23828125,30644.0625,27858.23828125,30644.0625,30722.84765625,36013.59765625,36106.19140625,2011,10,617,0
1017913,101791301,10179130102,27858.23828125,30644.0625,27858.23828125,30644.0625,30756.203125,38011.765625,38150.87109375,2011,10,617,1
1017913,101791302,10179130201,27858.23828125,30644.0625,27858.23828125,30644.0625,30767.865234375,40134.31640625,40296.4609375,2011,10,383,1
1017913,101791302,10179130202,27858.23828125,30644.0625,27858.23828125,30644.0625,30765.01171875,,,2011,10,383,0
1017913,101791303,10179130301,27858.23828125,30644.0625,27858.23828125,30644.0625,30647.2734375,,,2011,10,617,1
1017913,101791304,10179130401,27858.23828125,30644.0625,27858.23828125,30644.0625,30739.162109375,35244.609375,35353.984375,2011,10,383,0
1017913,101791304,10179130402,27858.23828125,30644.0625,27858.23828125,30644.0625,30725.48828125,36294.7109375,36391.1484375,2011,10,383,1
1017913,101791305,10179130501,27858.23828125,30644.0625,27858.23828125,30644.0625,30753.62109375,,,2011,10,270,0
1017913,101791305,10179130502,27858.23828125,30644.0625,27858.23828125,30644.0625,30790.048828125,41595.86328125,41794.01953125,2011,10,270,1
1017913,101791306,10179130601,27858.23828125,30644.0625,27858.23828125,30644.0625,30648.830078125,37461.79296875,37467.62109375,2011,10,270,1
1017913,101791307,10179130701,27858.23828125,30644.0625,27858.23828125,30644.0625,30743.30078125,,,2011,10,618,0
1017913,101791307,10179130702,27858.23828125,30644.0625,27858.23828125,30644.0625,30772.013671875,38509.74609375,38670.5390625,2011,10,618,1
1017913,101791308,10179130801,27858.23828125,30644.0625,27858.23828125,30644.0625,30767.865234375,38011.765625,38165.3359375,2011,10,617,0
1017913,101791308,10179130802,27858.23828125,30644.0625,27858.23828125,30644.0625,30740.083984375,37461.79296875,37579.17578125,2011,10,617,1
1017913,101791309,10179130901,27858.23828125,30644.0625,27858.23828125,30644.0625,30647.72265625,35936.96484375,35941.2578125,2011,10,618,1
1017913,101791310,10179131001,27858.23828125,30644.0625,27858.23828125,30644.0625,30647.48828125,34543.640625,34547.50390625,2011,10,383,1
1017913,101791311,10179131101,27858.23828125,30644.0625,27858.23828125,30644.0625,30710.873046875,34543.640625,34618.953125,2011,10,617,1
1017913,101791311,10179131102,27858.23828125,30644.0625,27858.23828125,30644.0625,30730.205078125,35311.21875,35410.48046875,2011,10,617,0
1017913,101791312,10179131201,27858.23828125,30644.0625,27858.23828125,30644.0625,30731.0390625,,,2011,10,270,0
1017913,101791312,10179131202,27858.23828125,30644.0625,27858.23828125,30644.0625,30752.56640625,38509.74609375,38646.09765625,2011,10,270,1
1017913,101791313,10179131301,27858.23828125,30644.0625,27858.23828125,30644.0625,30776.302734375,38509.74609375,38675.9296875,2011,10,270,1
1017913,101791313,10179131302,27858.23828125,30644.0625,27858.23828125,30644.0625,30746.62890625,37542.32421875,37667.98046875,2011,10,270,0
1017913,101791314,10179131401,27858.23828125,30644.0625,27858.23828125,30644.0625,30731.0390625,36294.7109375,36397.72265625,2011,10,617,1
1017913,101791314,10179131402,27858.23828125,30644.0625,27858.23828125,30644.0625,30742.34765625,35555.55859375,35669.59375,2011,10,617,0
1017913,101791315,10179131501,27858.23828125,30644.0625,83574.71875,91932.1953125,91936.7109375,109644.5625,109649.9453125,2011,10,383,1
1017913,101791316,10179131601,27858.23828125,30644.0625,27858.23828125,30644.0625,30746.62890625,37542.32421875,37667.98046875,2011,10,616,0
1017913,101791316,10179131602,27858.23828125,30644.0625,27858.23828125,30644.0625,30772.013671875,38509.74609375,38670.5390625,2011,10,616,1
1017913,101791317,10179131701,27858.23828125,30644.0625,27858.23828125,30644.0625,30753.62109375,37542.32421875,37676.54296875,2011,10,616,0
1017913,101791317,10179131702,27858.23828125,30644.0625,27858.23828125,30644.0625,30794.9453125,,,2011,10,616,1
1017913,101791318,10179131801,27858.23828125,30644.0625,27858.23828125,30644.0625,30805.232421875,43857.84375,44088.51171875,2011,10,383,1
1017913,101791318,10179131802,27858.23828125,30644.0625,27858.23828125,30644.0625,30765.01171875,37542.32421875,37690.5,2011,10,383,0
1017913,101791319,10179131901,27858.23828125,30644.0625,27858.23828125,30644.0625,30648.2421875,35936.96484375,35941.8671875,2011,10,618,1
1017913,101791320,10179132001,27858.23828125,30644.0625,27858.23828125,30644.0625,30730.205078125,35555.55859375,35655.5078125,2011,10,383,1
1017913,101791320,10179132002,27858.23828125,30644.0625,27858.23828125,30644.0625,30717.822265625,36013.59765625,36100.28515625,2011,10,383,0
1040041,104004101,10400410101,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42372.5546875,,,2011,08,358,1
1040041,104004101,10400410102,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42542.2421875,,,2011,08,358,0
1040041,104004102,10400410201,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42277.50390625,,,2011,08,358,1
1040041,104004102,10400410202,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42211.33984375,134339.90625,134976.140625,2011,08,358,0
1040041,104004103,10400410301,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42369.1015625,114996.484375,115972.9296875,2011,08,357,0
1040041,104004103,10400410302,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42307.91015625,115588.2421875,116401.3515625,2011,08,357,1
1040041,104004104,10400410401,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42244.74609375,141367.40625,142149.328125,2011,08,357,0
1040041,104004104,10400410402,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42218.00390625,,,2011,08,357,1
1040041,104004105,10400410501,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42393.4140625,,,2011,08,357,1
1040041,104004105,10400410502,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42307.91015625,115588.2421875,116401.3515625,2011,08,357,0
1040041,104004106,10400410601,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42026.10546875,,,2011,08,357,1
1040041,104004107,10400410701,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42658.1484375,,,2011,08,358,1
1040041,104004107,10400410702,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42622.8046875,,,2011,08,358,0
1040041,104004108,10400410801,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42381.0546875,,,2011,08,357,1
1040041,104004108,10400410802,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42317.81640625,,,2011,08,357,0
1040041,104004109,10400410901,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42298.32421875,,,2011,07,358,0
1040041,104004109,10400410902,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42419.38671875,,,2011,07,358,1
1040041,104004110,10400411001,25428.541015625,42012.37109375,38142.8125,63018.55859375,63255.5,194620.140625,195351.890625,2011,08,357,1
1040041,104004110,10400411002,25428.541015625,42012.37109375,38142.8125,63018.55859375,63378.80078125,212051.125,213263.296875,2011,08,357,0
1040041,104004111,10400411101,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42372.5546875,143322.875,144551.609375,2011,08,357,1
1040041,104004111,10400411102,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42461.70703125,183036.15625,184993.78125,2011,08,357,0
1040041,104004112,10400411201,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42034.89453125,,,2011,08,358,1
1040041,104004113,10400411301,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42496.9921875,,,2011,08,358,1
1040041,104004113,10400411302,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42616.9375,,,2011,08,358,0
1040041,104004114,10400411401,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42262.98828125,,,2011,08,358,0
1040041,104004114,10400411402,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42277.50390625,,,2011,08,358,1
1040041,104004115,10400411501,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42175.625,,,2011,08,357,1
1040041,104004115,10400411502,25428.541015625,42012.37109375,25428.541015625,42012.37109375,,,,2011,08,357,0
1040041,104004116,10400411601,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42022.921875,153409.203125,153447.734375,2011,08,357,1
1040041,104004117,10400411701,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42597.328125,,,2011,08,358,1
1040041,104004117,10400411702,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42437.11328125,,,2011,08,358,0
1040041,104004118,10400411801,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42481.2734375,,,2011,08,358,1
1040041,104004118,10400411802,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42616.9375,,,2011,08,358,0
1040041,104004119,10400411901,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42451.3515625,,,2011,08,358,0
1040041,104004119,10400411902,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42578.35546875,,,2011,08,358,1
1040041,104004120,10400412001,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42461.70703125,,,2011,08,358,0
1040041,104004120,10400412002,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42328.05859375,,,2011,08,358,1
1040041,104004121,10400412101,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42578.35546875,,,2011,08,357,1
1040041,104004121,10400412102,25428.541015625,42012.37109375,25428.541015625,42012.37109375,,,,2011,08,357,0
1040041,104004122,10400412201,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42289.046875,115588.2421875,116349.453125,2011,08,357,0
1040041,104004122,10400412202,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42314.87890625,141367.40625,142385.328125,2011,08,357,1
1040041,104004123,10400412301,25428.541015625,42012.37109375,25428.541015625,42012.37109375,42025.53125,,,2011,08,358,1
1040042,104004201,10400420101,33441.97265625,90771.0703125,33441.97265625,90771.0703125,,,,2011,08,358,1
1040042,104004201,10400420102,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91312.5546875,,,2011,08,358,0
1040042,104004202,10400420201,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91541.8125,181009.265625,182546.234375,2011,08,357,0
1040042,104004202,10400420202,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91349.4609375,166168.375,167227.203125,2011,08,357,1
1040042,104004203,10400420301,33441.97265625,90771.0703125,50162.95703125,136156.609375,137137.0,288878.625,290958.6875,2011,08,358,0
1040042,104004203,10400420302,33441.97265625,90771.0703125,50162.95703125,136156.609375,137323.921875,,,2011,08,358,1
1040042,104004204,10400420401,33441.97265625,90771.0703125,33441.97265625,90771.0703125,90786.4140625,,,2011,08,357,1
1040042,104004205,10400420501,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91784.171875,195815.859375,198001.375,2011,08,357,0
1040042,104004205,10400420502,33441.97265625,90771.0703125,33441.97265625,90771.0703125,92213.0859375,,,2011,08,357,1
1040042,104004206,10400420601,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91173.5234375,,,2011,08,358,1
1040042,104004206,10400420602,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91325.328125,,,2011,08,358,0
1040042,104004207,10400420701,33441.97265625,90771.0703125,33441.97265625,90771.0703125,92121.0703125,,,2011,08,357,1
1040042,104004207,10400420702,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91658.9921875,194589.609375,196493.09375,2011,08,357,0
1040042,104004208,10400420801,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91499.6171875,194589.609375,196151.421875,2011,08,358,0
1040042,104004208,10400420802,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91878.7578125,235286.03125,238157.25,2011,08,358,1
1040042,104004209,10400420901,33441.97265625,90771.0703125,33441.97265625,90771.0703125,92077.2890625,,,2011,08,358,1
1040042,104004209,10400420902,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91688.7578125,,,2011,08,358,0
1040042,104004210,10400421001,33441.97265625,90771.0703125,33441.97265625,90771.0703125,,,,2011,08,358,0
1040042,104004210,10400421002,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91575.3671875,,,2011,08,358,1
1040042,104004211,10400421101,33441.97265625,90771.0703125,33441.97265625,90771.0703125,90796.2421875,166168.375,166214.453125,2011,08,357,1
1040042,104004212,10400421201,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91993.921875,,,2011,08,357,1
1040042,104004212,10400421202,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91784.171875,195815.859375,198001.375,2011,08,357,0
1040042,104004213,10400421301,33441.97265625,90771.0703125,33441.97265625,90771.0703125,91307.359375,,,2011,08,358,0
1040042,104004213,10400421302,33441.97265625,90771.0703125,33441.97265625,90771.0703125,,,,2011,08,358,1
1040042,104004214,10400421401,33441.97265625,90771.0703125,33441.97265625,90771.0703125,90791.046875,204925.65625,204970.765625,2011,08,358,1
1040043,104004301,10400430101,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29832.53515625,90702.3515625,91924.28125,2011,07,357,1
1040043,104004301,10400430102,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29723.919921875,,,2011,07,357,0
1040043,104004302,10400430201,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29761.357421875,,,2011,07,358,1
1040043,104004302,10400430202,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29705.546875,,,2011,07,358,0
1040043,104004303,10400430301,15138.50390625,29435.978515625,22707.755859375,44153.96484375,44596.06640625,,,2011,07,358,1
1040043,104004303,10400430302,15138.50390625,29435.978515625,22707.755859375,44153.96484375,44485.7421875,,,2011,07,358,0
1040043,104004304,10400430401,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29598.791015625,72599.78125,73001.3359375,2011,07,358,1
1040043,104004304,10400430402,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29575.384765625,,,2011,07,358,0
1040043,104004305,10400430501,15138.50390625,29435.978515625,45415.51171875,88307.9296875,88322.375,233493.625,233531.8125,2011,07,357,1
1040043,104004306,10400430601,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29570.86328125,,,2011,07,358,0
1040043,104004306,10400430602,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29598.791015625,,,2011,07,358,1
1040043,104004307,10400430701,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29452.2890625,,,2011,07,358,1
1040043,104004308,10400430801,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29580.056640625,77831.2109375,78212.1640625,2011,07,357,1
1040043,104004308,10400430802,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29604.248046875,72599.78125,73014.7890625,2011,07,357,0
1040043,104004309,10400430901,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29730.712890625,,,2011,07,358,0
1040043,104004309,10400430902,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29664.578125,,,2011,07,358,1
1040043,104004310,10400431001,15138.50390625,29435.978515625,22707.755859375,44153.96484375,44337.23828125,101326.953125,101747.5390625,2011,07,357,1
1040043,104004310,10400431002,15138.50390625,29435.978515625,22707.755859375,44153.96484375,44375.18359375,97816.2578125,98306.3359375,2011,07,357,0
1040043,104004311,10400431101,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29662.37890625,,,2011,07,357,1
1040043,104004311,10400431102,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29589.87890625,,,2011,07,357,0
1040043,104004312,10400431201,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29730.712890625,,,2011,07,358,1
1040043,104004312,10400431202,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29680.158203125,,,2011,07,358,0
1040043,104004313,10400431301,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29598.791015625,72599.78125,73001.3359375,2011,07,358,1
1040043,104004313,10400431302,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29575.384765625,77831.2109375,78199.8125,2011,07,358,0
1040043,104004314,10400431401,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29605.87890625,,,2011,07,358,1
1040043,104004314,10400431402,15138.50390625,29435.978515625,15138.50390625,29435.978515625,,,,2011,07,358,0
1040043,104004315,10400431501,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29730.712890625,,,2011,07,358,0
1040043,104004315,10400431502,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29664.578125,,,2011,07,358,1
1040043,104004316,10400431601,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29859.568359375,,,2011,07,358,1
1040043,104004316,10400431602,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29753.859375,,,2011,07,358,0
1040043,104004317,10400431701,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29604.248046875,62945.94140625,63305.76953125,2011,08,357,1
1040043,104004317,10400431702,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29566.490234375,77831.2109375,78176.296875,2011,08,357,0
1040043,104004318,10400431801,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29615.71875,72599.78125,73043.0859375,2011,07,357,0
1040043,104004318,10400431802,15138.50390625,29435.978515625,15138.50390625,29435.978515625,29595.0390625,61400.27734375,61732.0625,2011,07,357,1
1051021,105102101,10510210101,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21055.5859375,21168.796875,21402.79296875,2011,08,361,1
1051021,105102101,10510210102,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20987.1171875,21056.470703125,21219.99609375,2011,08,361,0
1051021,105102102,10510210201,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21073.6640625,21062.583984375,21313.689453125,2011,08,361,0
1051021,105102102,10510210202,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21063.302734375,21239.724609375,21482.373046875,2011,08,361,1
1051021,105102103,10510210301,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20948.42578125,21055.291015625,21179.6875,2011,08,361,1
1051021,105102103,10510210302,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20930.73828125,21096.650390625,21203.375,2011,08,361,0
1051021,105102104,10510210401,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21027.142578125,21084.10546875,21288.369140625,2011,07,361,0
1051021,105102104,10510210402,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20976.794921875,20993.208984375,21145.837890625,2011,07,361,1
1051021,105102105,10510210501,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21145.49609375,21402.2890625,21731.265625,2011,07,362,1
1051021,105102105,10510210502,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21050.28125,21126.55859375,21354.705078125,2011,07,362,0
1051021,105102106,10510210601,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21042.986328125,21126.55859375,21347.3046875,2011,08,362,1
1051021,105102106,10510210602,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21125.068359375,21402.2890625,21710.271484375,2011,08,362,0
1051021,105102107,10510210701,20277.349609375,20825.38671875,30416.0234375,31238.078125,31687.6015625,32103.431640625,32565.40625,2011,08,362,1
1051021,105102107,10510210702,20277.349609375,20825.38671875,30416.0234375,31238.078125,31575.419921875,31689.8359375,32032.056640625,2011,08,362,0
1051021,105102108,10510210801,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21029.099609375,21123.04296875,21329.66796875,2011,08,362,0
1051021,105102108,10510210802,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21115.34765625,21239.724609375,21535.455078125,2011,08,362,1
1051021,105102109,10510210901,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21145.49609375,21402.2890625,21731.265625,2011,08,362,0
1051021,105102109,10510210902,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21057.8203125,21126.55859375,21362.353515625,2011,08,362,1
1051021,105102110,10510211001,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21029.099609375,21072.087890625,21278.21484375,2011,08,361,1
1051021,105102110,10510211002,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21135.11328125,21402.2890625,21720.595703125,2011,08,361,0
1051021,105102111,10510211101,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21016.1015625,21123.04296875,21316.484375,2011,08,362,0
1051021,105102111,10510211102,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21088.041015625,21168.796875,21435.783203125,2011,08,362,1
1051021,105102112,10510211201,20277.349609375,20825.38671875,40554.69921875,41650.7734375,41659.9375,42158.953125,42168.2265625,2011,08,361,1
1051021,105102113,10510211301,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21016.1015625,21072.087890625,21265.0625,2011,08,362,0
1051021,105102113,10510211302,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21088.041015625,21239.724609375,21507.603515625,2011,08,362,1
1051021,105102114,10510211401,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20834.25,21123.04296875,21132.033203125,2011,08,361,1
1051021,105102115,10510211501,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21040.896484375,21239.724609375,21459.521484375,2011,08,361,0
1051021,105102115,10510211502,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20971.8828125,20993.208984375,21140.884765625,2011,08,361,1
1051021,105102116,10510211601,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21057.8203125,21075.001953125,21310.22265625,2011,08,362,1
1051021,105102116,10510211602,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21125.068359375,21402.2890625,21710.271484375,2011,08,362,0
1051021,105102117,10510211701,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21145.49609375,21402.2890625,21731.265625,2011,07,362,0
1051021,105102117,10510211702,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21057.8203125,21075.001953125,21310.22265625,2011,07,362,1
1051021,105102118,10510211801,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21022.494140625,21123.04296875,21322.966796875,2011,08,361,0
1051021,105102118,10510211802,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21088.041015625,21239.724609375,21507.603515625,2011,08,361,1
1051021,105102119,10510211901,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21016.1015625,21072.087890625,21265.0625,2011,08,362,0
1051021,105102119,10510211902,20277.349609375,20825.38671875,20277.349609375,20825.38671875,21115.34765625,21147.0546875,21441.494140625,2011,08,362,1
1051021,105102120,10510212001,20277.349609375,20825.38671875,20277.349609375,20825.38671875,20987.1171875,21123.04296875,21287.0859375,2011,08,361,1
