ID,householdID,communityID,HH_weight,HH_weight_ad1,INDV_weight,INDV_weight_ad1,INDV_weight_ad2,Biomarker_weight,versionID
330102211001,3301022110,3301022,22622.2578125,25572.98828125,67866.7734375,76718.9609375,77907.6640625,85516.5625,20170531
330102211002,3301022110,3301022,22622.2578125,25572.98828125,67866.7734375,76718.9609375,77390.7265625,84546.5546875,20170531
330131303001,3301313030,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27293.287109375,29396.93359375,20170531
330131311001,3301313110,3301313,25074.2890625,27003.08203125,50148.578125,54006.1640625,54583.68359375,58790.75390625,20170531
330131306002,3301313060,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27489.140625,29184.171875,20170531
330131306001,3301313060,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27286.126953125,29389.220703125,20170531
330131304002,3301313040,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54930.8984375,58122.03515625,20170531
330131304001,3301313040,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54528.75390625,57579.91796875,20170531
330131318001,3301313180,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27294.740234375,29398.498046875,20170531
330131321002,3301313210,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27440.720703125,29142.380859375,20170531
330131321001,3301313210,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27256.65625,29162.0859375,20170531
330131301001,3301313010,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27477.146484375,29171.4375,20170531
330131325002,3301313250,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27269.6484375,28795.525390625,20170531
330131324001,3301313240,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27491.578125,29602.046875,20170531
330131324002,3301313240,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27276.396484375,29296.77734375,20170531
330131317001,3301313170,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27252.884765625,29047.802734375,20170531
330131317002,3301313170,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27442.912109375,29416.505859375,20170531
330131308001,3301313080,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54838.77734375,66192.5,20170531
330131308002,3301313080,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54479.05078125,,20170531
330131320002,3301313200,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27440.720703125,29142.380859375,20170531
330131320001,3301313200,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27254.13671875,29159.390625,20170531
330131327002,3301313270,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27454.041015625,29225.595703125,20170531
330131327001,3301313270,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27261.779296875,28787.216796875,20170531
330131329001,3301313290,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27238.34375,30011.96875,20170531
330131305002,3301313050,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27460.8515625,29130.306640625,20170531
330131305001,3301313050,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27264.376953125,28789.958984375,20170531
330131310002,3301313100,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27460.8515625,29232.845703125,20170531
330131310001,3301313100,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27261.779296875,28698.943359375,20170531
330131322001,3301313220,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27269.6484375,28795.525390625,20170531
330131316001,3301313160,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54495.87890625,58085.0625,20170531
330131316002,3301313160,3301313,50148.578125,54006.1640625,50148.578125,54006.1640625,54868.41796875,60653.94921875,20170531
330131312002,3301313120,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27249.166015625,29079.8046875,20170531
330131312001,3301313120,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27434.208984375,,20170531
330131315001,3301313150,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27419.388671875,30368.53125,20170531
330131315002,3301313150,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27245.505859375,29150.15625,20170531
330131326002,3301313260,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27417.3125,32312.0,20170531
330131326001,3301313260,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27241.8984375,30015.88671875,20170531
330131314001,3301313140,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27454.041015625,29225.595703125,20170531
330131314002,3301313140,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27257.927734375,29053.177734375,20170531
330131302002,3301313020,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27460.8515625,29163.759765625,20170531
330131302001,3301313020,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27263.072265625,28788.58203125,20170531
330131307001,3301313070,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27267.0,,20170531
330131323001,3301313230,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27477.146484375,29171.4375,20170531
330131323002,3301313230,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27261.779296875,28787.216796875,20170531
330131309001,3301313090,3301313,25074.2890625,27003.08203125,25074.2890625,27003.08203125,27265.68359375,28791.33984375,20170531
330131127001,3301311270,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21611.82421875,22150.6171875,20170531
330131118002,3301311180,3301311,39622.62109375,42557.62890625,39622.62109375,42557.62890625,43293.65234375,43924.828125,20170531
330131118001,3301311180,3301311,39622.62109375,42557.62890625,39622.62109375,42557.62890625,42971.49609375,43539.99609375,20170531
330131124002,3301311240,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21606.869140625,22664.54296875,20170531
330131124001,3301311240,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21467.94921875,21995.16015625,20170531
330131117001,3301311170,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21611.82421875,22249.189453125,20170531
330131120002,3301311200,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21634.17578125,21945.140625,20170531
330131120001,3301311200,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21480.642578125,21753.74609375,20170531
330131108001,3301311080,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21625.40625,21942.47265625,20170531
330131108002,3301311080,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21471.765625,21826.658203125,20170531
330131125001,3301311250,3301311,39622.62109375,42557.62890625,39622.62109375,42557.62890625,43200.75,45024.23046875,20170531
330131125002,3301311250,3301311,39622.62109375,42557.62890625,39622.62109375,42557.62890625,42928.41015625,44151.0234375,20170531
330131111001,3301311110,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21641.349609375,21938.599609375,20170531
330131111002,3301311110,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21483.69140625,21751.466796875,20170531
330131107001,3301311070,3301311,9905.6552734375,10639.4072265625,9905.6552734375,10639.4072265625,10815.3203125,10973.892578125,20170531
330131107003,3301311070,3301311,9905.6552734375,10639.4072265625,9905.6552734375,10639.4072265625,10740.8271484375,10917.7353515625,20170531
330131128002,3301311280,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21601.986328125,22513.794921875,20170531
330131128001,3301311280,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21466.06640625,21982.875,20170531
330131104001,3301311040,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21656.138671875,22049.20703125,20170531
330131104002,3301311040,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21489.927734375,21858.8828125,20170531
330131113001,3301311130,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21630.640625,21947.78515625,20170531
330131113002,3301311130,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21477.640625,21832.630859375,20170531
330131101001,3301311010,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21625.40625,21942.47265625,20170531
330131101002,3301311010,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21481.654296875,21749.404296875,20170531
330131105001,3301311050,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21610.1640625,,20170531
330131105002,3301311050,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21470.8046875,21811.845703125,20170531
330131121002,3301311210,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21650.521484375,21966.1640625,20170531
330131121001,3301311210,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21493.11328125,21884.7890625,20170531
330131103001,3301311030,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21643.166015625,21940.44140625,20170531
330131103002,3301311030,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21484.71875,21768.955078125,20170531
330131110002,3301311100,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21635.95703125,21946.947265625,20170531
330131110001,3301311100,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21483.69140625,21767.9140625,20170531
330131109001,3301311090,3301311,39622.62109375,42557.62890625,39622.62109375,42557.62890625,43327.51171875,43959.1796875,20170531
330131126002,3301311260,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21601.986328125,22495.880859375,20170531
330131126001,3301311260,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21460.537109375,21977.212890625,20170531
330131115001,3301311150,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21479.63671875,21875.30859375,20170531
330131115002,3301311150,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21621.958984375,22259.623046875,20170531
330131102001,3301311020,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21502.974609375,21894.830078125,20170531
330131112002,3301311120,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21637.74609375,21948.76171875,20170531
330131112001,3301311120,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21482.671875,21766.880859375,20170531
330131116001,3301311160,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21628.88671875,22039.7109375,20170531
330131122002,3301311220,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21603.60546875,22515.482421875,20170531
330131122001,3301311220,3301311,19811.310546875,21278.814453125,19811.310546875,21278.814453125,21464.205078125,21991.32421875,20170531
330131106001,3301311060,3301311,19811.310546875,21278.814453125,29716.96484375,31918.220703125,32451.263671875,32917.7109375,20170531
330131106002,3301311060,3301311,19811.310546875,21278.814453125,29716.96484375,31918.220703125,32227.076171875,32653.431640625,20170531
