ID,householdID,communityID,i002,i003,i004,i005,i005_1,i006,i007,i008,i009,i010,i011,i012_1,i012_4,i012_3,i012_2,i012_5,i013,i014s1,i014s2,i015,i017,i018,i019,i020,i021,i022,i023,i024,i027_w3,i025,i026,versionID
074631204001,0746312040,0746312,178.0,2,1,2014,,2,,3,2,2,1,3,0,2,1,1,,1,,1,1,2,2,2,,6,2,2,2,4,3,20170531
074631215001,0746312150,0746312,100.0,2,1,1985,,1,1,,,2,1,4,1,0,1,0,20,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
074631221002,0746312210,0746312,108.0,2,1,2001,,2,,2,2,2,1,3,1,1,1,2,,1,,1,1,2,2,2,,6,2,2,2,4,3,20170531
074631217001,0746312170,0746312,,2,1,2009,,2,,3,2,2,1,6,1,2,2,2,,1,,1,1,2,2,2,,6,2,2,2,4,2,20170531
074631201001,0746312010,0746312,128.0,2,1,1997,,1,1,,,2,1,4,1,0,1,0,15,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074631209002,0746312090,0746312,126.0,2,1,2009,,1,1,,,2,1,5,1,2,2,2,,1,,1,1,2,2,2,,6,1,1,2,2,2,20170531
074631207001,0746312070,0746312,126.0,2,1,2009,,3,,,2,2,1,5,1,2,3,3,,1,,1,1,2,2,2,,5,2,2,2,4,2,20170531
074631115001,0746311150,0746311,95.0,2,1,2012,,1,1,,,2,1,2,1,3,1,4,,1,2,,1,2,2,2,,5,1,2,2,2,3,20170531
074631107002,0746311070,0746311,0.0,2,1,1938,,3,1,,2,2,1,4,1,0,1,0,30,1,,2,2,3,2,2,,6,2,2,2,5,3,20170531
074631128002,0746311280,0746311,0.0,2,1,,4,2,,5,2,2,5,1,0,1,0,1,,1,,1,1,2,2,2,,5,2,2,2,6,6,20170531
074631114001,0746311140,0746311,100.0,2,1,1996,,1,1,,,2,2,2,0,0,1,0,75,1,,2,2,3,2,2,,7,2,2,2,4,3,20170531
074631113002,0746311130,0746311,108.0,2,1,2011,,1,1,,,1,,3,1,2,2,1,,1,,1,2,2,2,2,,6,1,2,2,1,3,20170531
074631129001,0746311290,0746311,65.0,2,1,2006,,1,1,,,2,1,4,1,0,1,0,50,1,,2,2,2,2,2,,6,2,2,2,3,3,20170531
074631126002,0746311260,0746311,,2,1,2011,,3,,,2,2,1,,,,,,0,1,,1,1,2,2,2,,5,2,2,2,1,2,20170531
074631101001,0746311010,0746311,100.0,2,1,,4,1,1,,,2,1,3,1,1,1,1,,1,,1,1,3,1,2,,6,2,2,2,4,2,20170531
074631105002,0746311050,0746311,132.0,1,1,1993,,1,1,,,2,2,4,1,0,1,0,8,1,,2,2,3,2,2,,4,2,2,2,4,3,20170531
074631118002,0746311180,0746311,80.0,2,1,1995,,1,1,,,2,1,3,1,0,1,0,5,1,,2,2,2,2,2,,6,2,2,2,3,3,20170531
074631127001,0746311270,0746311,100.0,1,1,2012,,2,,,,2,1,2,1,1,4,2,,1,,2,2,2,2,2,,6,2,2,2,2,2,20170531
074631121001,0746311210,0746311,,2,1,2003,,3,,,2,2,1,2,1,1,1,0,,1,,1,1,2,1,2,,6,2,2,2,2,3,20170531
074631112001,0746311120,0746311,,2,1,,5,1,1,,,2,2,2,1,1,1,0,,1,,2,2,2,2,2,,6,1,2,2,4,3,20170531
074631102001,0746311020,0746311,0.0,2,3,1980,,1,1,,,2,1,2,1,0,1,0,10,1,,2,2,3,1,2,,4,1,2,2,3,3,20170531
074631103001,0746311030,0746311,,2,1,1988,,3,,,2,2,1,2,1,1,2,0,,1,,2,1,2,2,2,,6,2,2,2,4,2,20170531
074631108001,0746311080,0746311,80.0,2,1,2011,,2,,,,2,1,1,1,4,2,4,,1,,1,2,2,1,2,,2,2,2,2,2,2,20170531
074631104002,0746311040,0746311,0.0,2,1,2012,,3,,,2,2,1,3,1,1,2,0,,1,,1,1,2,2,2,,6,2,2,2,2,3,20170531
074631124001,0746311240,0746311,110.0,2,1,1990,,1,1,,,2,2,2,1,0,1,0,20,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
074631117002,0746311170,0746311,100.0,2,1,1996,,1,1,,,2,1,3,1,0,1,0,10,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
074631120001,0746311200,0746311,110.0,2,1,1994,,1,1,,,2,1,2,1,1,1,0,,1,,2,2,2,2,2,,5,2,2,2,3,3,20170531
074631119002,0746311190,0746311,100.0,2,1,1992,,1,1,,,2,2,2,1,1,1,0,,1,,2,2,3,2,2,,6,1,2,2,3,3,20170531
074631123001,0746311230,0746311,80.0,2,1,2007,,3,,,2,2,1,4,1,1,2,1,,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
074631111002,0746311110,0746311,,2,1,2005,,1,1,,,2,2,1,1,0,3,0,20,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074631122001,0746311220,0746311,50.0,2,2,,6,1,1,,,2,2,4,1,0,2,0,20,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
074631125002,0746311250,0746311,0.0,2,1,,5,1,1,,,2,2,1,1,1,1,0,,1,,2,1,3,2,2,,2,2,1,2,3,3,20170531
074631325001,0746313250,0746313,80.0,2,1,,4,2,,1,,2,1,1,1,0,1,0,20,1,,2,2,3,2,2,,6,2,2,2,3,2,20170531
074631320001,0746313200,0746313,100.0,2,1,1985,,3,,,2,2,1,4,1,0,1,1,100,1,,2,2,3,2,2,,2,2,2,2,4,2,20170531
074631310001,0746313100,0746313,80.0,2,1,2013,,3,,1,2,2,1,2,0,1,2,1,,1,,1,1,2,2,2,,4,2,2,2,2,3,20170531
074631305002,0746313050,0746313,120.0,2,1,1993,,2,,1,,2,1,3,1,1,2,1,,1,,1,2,2,2,2,,6,2,2,2,2,3,20170531
074631318001,0746313180,0746313,120.0,2,1,1996,,1,1,,,2,1,4,1,0,1,1,50,1,,2,2,3,2,2,,6,2,2,2,4,2,20170531
074631309001,0746313090,0746313,0.0,2,1,,2,2,,1,,2,1,,,,,,30,1,,2,2,2,2,2,,6,2,2,2,5,2,20170531
074631317002,0746313170,0746313,130.0,2,1,1989,,1,1,,,2,1,1,1,0,4,0,0,1,,2,1,3,2,2,,6,2,2,2,4,2,20170531
074631315002,0746313150,0746313,100.0,2,1,1981,,3,,,2,2,1,3,1,1,1,0,,1,,1,2,2,2,2,,6,2,2,2,3,3,20170531
074631321001,0746313210,0746313,100.0,2,1,2010,,2,,3,2,2,1,9,1,2,3,2,,1,,1,2,3,2,2,,6,2,2,2,3,3,20170531
074631316001,0746313160,0746313,100.0,2,1,2012,,3,,,2,2,1,6,1,3,6,3,,1,,1,2,2,2,2,,6,2,2,2,3,3,20170531
074631322002,0746313220,0746313,110.0,2,1,1996,,3,,,2,2,1,2,1,1,2,1,,1,,1,2,2,2,2,,6,2,2,2,3,3,20170531
074631319001,0746313190,0746313,,2,1,,,3,,,2,2,1,5,1,1,2,1,,1,,1,1,2,2,2,,3,2,2,2,4,3,20170531
074631304002,0746313040,0746313,,2,1,,4,1,1,,,1,,1,1,0,4,1,50,1,,2,2,3,2,2,,6,2,2,2,5,3,20170531
074631302001,0746313020,0746313,,,1,1987,,2,,1,,2,1,4,1,0,1,0,100,1,,2,2,3,2,2,,5,2,2,2,5,2,20170531
074631303002,0746313030,0746313,55.0,2,1,2000,,3,,,2,2,1,3,1,1,1,0,,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
074631314001,0746313140,0746313,100.0,2,1,1991,,3,,,2,1,,8,1,1,2,1,,1,,1,2,2,2,2,,2,2,2,2,2,3,20170531
074631307001,0746313070,0746313,140.0,1,1,2003,,3,,,2,2,1,8,1,2,3,3,,1,,1,1,2,1,2,,4,2,2,2,3,3,20170531
074631306002,0746313060,0746313,90.0,2,1,1952,,3,,,2,2,2,4,1,0,1,0,400,1,,2,2,3,2,2,,5,2,2,2,2,3,20170531
074631313001,0746313130,0746313,90.0,2,1,,5,3,,,2,2,2,4,1,1,1,0,,1,,1,2,3,2,2,,6,2,2,2,2,2,20170531
074631323001,0746313230,0746313,110.0,2,1,1989,,1,1,,,1,,1,1,0,4,0,20,1,,2,2,3,2,2,,5,2,2,2,3,3,20170531
074631324002,0746313240,0746313,110.0,2,1,2010,,3,,,2,2,2,9,1,3,3,1,,1,2,,1,2,2,2,,2,2,2,2,2,3,20170531
074631326001,0746313260,0746313,100.0,2,1,2012,,3,,,2,2,1,15,1,3,3,0,,1,,1,1,3,2,2,,2,2,2,2,2,3,20170531
074631311001,0746313110,0746313,,2,1,,4,1,1,,,2,1,4,1,0,1,0,10,1,,2,2,3,2,2,,5,2,2,2,4,3,20170531
074631312002,0746313120,0746313,95.0,2,1,1996,,1,1,,,2,1,3,1,2,1,1,,,2,,1,2,1,2,,2,2,2,2,2,2,20170531
074981321001,0749813210,0749813,300.0,2,1,2009,,3,,,2,1,,6,1,1,2,1,,1,,1,2,3,2,2,,6,2,2,2,1,3,20170531
074981317001,0749813170,0749813,0.0,2,1,,3,1,1,,,2,2,4,1,1,1,0,,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
074981344002,0749813440,0749813,0.0,2,1,1982,,1,1,,,2,2,2,1,0,1,0,30,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
074981324002,0749813240,0749813,100.0,2,1,,3,3,,,2,2,2,3,0,0,2,1,3,1,,2,2,2,2,2,,6,2,2,2,4,2,20170531
074981329001,0749813290,0749813,150.0,1,1,2014,,3,,,2,2,2,4,1,3,1,2,,1,2,,2,2,2,2,,4,1,1,2,3,3,20170531
074981318001,0749813180,0749813,0.0,2,2,1976,,1,1,,,2,1,2,1,0,1,0,10,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074981334002,0749813340,0749813,70.0,2,1,1992,,1,1,,,2,2,3,0,1,1,0,,1,,1,2,2,2,2,,6,2,2,2,4,3,20170531
074981326002,0749813260,0749813,,2,1,1980,,1,1,,,2,2,4,1,0,1,0,100,1,,1,2,3,2,2,,6,2,2,2,5,3,20170531
074981304001,0749813040,0749813,,2,2,1983,,1,1,,,2,2,2,1,0,1,0,7,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074981343002,0749813430,0749813,,2,1,1995,,3,,,2,2,2,4,1,1,2,0,,1,,1,2,2,2,2,,4,2,1,2,2,3,20170531
074981342001,0749813420,0749813,270.0,1,1,2009,,1,1,,,1,,4,1,2,1,1,,1,,1,1,2,2,2,,2,2,2,2,2,3,20170531
074981340001,0749813400,0749813,,2,2,1968,,1,1,,,2,2,3,0,0,1,0,7,1,,2,2,3,2,2,,6,2,2,2,3,3,20170531
074981327001,0749813270,0749813,300.0,2,1,2014,,3,,,2,2,1,13,1,2,2,3,,1,2,,2,2,2,2,,4,2,2,2,3,3,20170531
074981339001,0749813390,0749813,100.0,2,1,2013,,2,,1,,1,,3,1,2,1,0,,,2,,2,3,2,2,,2,2,2,2,2,3,20170531
074981307001,0749813070,0749813,200.0,2,1,1980,,3,,,2,2,2,5,1,1,2,0,,,2,,1,2,2,2,,6,2,2,2,3,3,20170531
074981332001,0749813320,0749813,125.0,2,1,2011,,2,,2,2,1,,9,1,2,2,1,,1,,1,1,2,2,2,,2,2,1,2,3,3,20170531
074981305001,0749813050,0749813,300.0,1,7,1993,,1,1,,,2,2,3,1,0,1,0,50,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074981316001,0749813160,0749813,100.0,2,3,1983,,1,1,,,2,1,2,1,1,1,0,,1,,2,2,2,2,2,,6,2,2,2,3,3,20170531
074981328001,0749813280,0749813,110.0,2,1,2010,,3,,,2,2,2,4,1,2,2,1,,1,,1,2,2,2,2,,2,2,2,2,1,3,20170531
074981322002,0749813220,0749813,80.0,2,1,2011,,2,,3,2,1,,2,1,2,1,2,,1,,1,2,2,2,2,,5,1,2,2,4,3,20170531
074981306002,0749813060,0749813,,2,1,2013,,3,,,2,2,2,9,1,3,3,3,,1,,2,1,3,2,2,,6,2,2,2,1,3,20170531
074981336002,0749813360,0749813,,2,1,1996,,1,1,,,2,2,2,1,1,1,0,,1,,2,2,3,2,2,,2,2,2,2,2,3,20170531
074981311002,0749813110,0749813,130.0,2,1,2012,,3,,,2,2,1,2,1,2,2,2,,1,,1,2,2,2,2,,5,2,2,2,3,3,20170531
074981337001,0749813370,0749813,120.0,1,1,2011,,3,,,2,2,1,6,1,1,3,3,,,2,,2,2,2,2,,2,2,2,2,3,3,20170531
074981301001,0749813010,0749813,170.0,2,1,,4,3,,,2,2,2,2,0,1,1,1,,,2,,2,2,2,2,,4,2,2,2,5,3,20170531
074981325001,0749813250,0749813,0.0,2,1,2014,,3,,,2,2,2,6,1,2,2,2,,1,,2,2,3,2,2,,6,2,1,2,1,3,20170531
074981309001,0749813090,0749813,107.0,2,1,2004,,3,,,2,1,,6,1,2,1,1,,1,,1,1,3,2,2,,6,2,2,2,3,3,20170531
074981320001,0749813200,0749813,90.0,2,2,1999,,1,1,,,2,3,2,1,0,1,0,15,1,,2,2,3,2,2,,5,2,2,2,2,3,20170531
074981338002,0749813380,0749813,0.0,2,1,2000,,3,,,2,1,,2,0,0,1,2,3,1,,1,2,2,2,2,,5,2,1,2,2,3,20170531
074981341002,0749813410,0749813,90.0,1,1,,1,1,1,,,2,1,2,1,1,1,0,,1,,1,2,3,2,2,,6,2,2,2,2,2,20170531
074981302002,0749813020,0749813,100.0,1,1,2007,,3,,,2,2,1,6,1,2,3,2,,1,2,,1,2,2,2,,2,2,2,2,2,3,20170531
074981335002,0749813350,0749813,200.0,2,1,1995,,1,1,,,2,1,4,1,0,0,0,10,1,,2,2,3,2,2,,6,2,2,2,5,2,20170531
074981323001,0749813230,0749813,90.0,1,1,1998,,3,,,2,2,1,4,1,1,2,1,,,2,,2,2,2,2,,2,2,2,2,2,3,20170531
074981310002,0749813100,0749813,120.0,2,1,2011,,3,,,2,2,2,6,1,2,2,2,,1,,1,2,2,2,2,,2,2,2,2,1,3,20170531
074981303001,0749813030,0749813,100.0,2,1,2011,,3,,,2,2,1,6,1,2,2,0,,1,2,,2,2,2,2,,2,2,2,2,2,3,20170531
074981314001,0749813140,0749813,120.0,2,1,,5,1,1,,,2,1,3,1,1,1,0,,1,,2,2,3,2,2,,4,2,2,2,5,3,20170531
074981312001,0749813120,0749813,,2,2,1998,,1,1,,,2,2,4,1,1,2,0,,1,,2,2,3,2,2,,5,2,2,2,4,3,20170531
074981308002,0749813080,0749813,0.0,2,1,1998,,1,1,,,2,1,4,1,0,1,0,100,1,,2,2,3,2,2,,6,2,2,2,1,3,20170531
074981330001,0749813300,0749813,,2,1,2005,,2,,3,2,2,2,2,1,2,1,1,,,2,,2,2,2,2,,2,2,1,2,1,3,20170531
074981315001,0749813150,0749813,,2,1,2000,,1,1,,,2,1,3,1,0,1,0,80,1,,2,2,3,2,2,,2,2,2,2,3,3,20170531
074981319001,0749813190,0749813,0.0,2,1,2010,,3,,,2,2,3,5,1,3,1,3,,1,,1,2,2,1,2,,2,2,2,2,1,3,20170531
074981313002,0749813130,0749813,,2,1,2009,,3,,,2,2,1,7,1,2,3,3,,1,,2,2,2,2,2,,6,2,2,2,4,2,20170531
074981223002,0749812230,0749812,90.0,2,1,1997,,3,,,2,1,,3,0,1,3,3,,,2,,1,2,2,2,,6,2,2,2,2,2,20170531
074981218001,0749812180,0749812,0.0,2,7,2014,,3,,,2,2,1,1,1,1,0,0,,1,,2,2,3,2,2,,5,2,2,2,6,6,20170531
074981201002,0749812010,0749812,180.0,1,1,2001,,3,,,2,2,1,8,1,3,2,2,,,2,,1,2,2,2,,2,1,2,2,1,3,20170531
074981232001,0749812320,0749812,100.0,2,2,1980,,3,,,2,1,,4,1,1,1,0,,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
074981206002,0749812060,0749812,250.0,2,1,2009,,3,,,2,2,2,8,1,4,4,4,,1,2,,1,3,2,2,,2,2,2,2,2,3,20170531
074981214001,0749812140,0749812,120.0,2,1,1993,,2,,3,2,1,,6,1,2,3,3,,1,2,,1,2,2,2,,6,2,,2,2,3,20170531
074981227002,0749812270,0749812,100.0,2,1,2009,,3,,,2,2,2,2,0,1,1,1,,1,,1,1,2,2,2,,4,2,2,2,3,3,20170531
074981220001,0749812200,0749812,120.0,2,1,2008,,3,,,2,2,2,3,1,3,3,3,,1,2,,1,2,2,2,,4,2,1,2,1,3,20170531
074981204001,0749812040,0749812,,2,1,2004,,3,,,2,2,2,6,1,2,3,0,,,2,,1,3,2,2,,6,2,2,2,2,3,20170531
074981229002,0749812290,0749812,0.0,2,1,2004,,2,,3,2,1,,2,1,3,1,3,,1,,1,1,2,2,2,,2,1,2,2,1,3,20170531
074981202002,0749812020,0749812,70.0,2,1,2002,,3,,,2,2,1,2,1,1,1,2,,1,,1,1,2,2,2,,6,2,2,2,2,3,20170531
074981216001,0749812160,0749812,95.0,2,1,1995,,3,,,2,2,1,6,1,2,3,3,,1,,1,1,2,2,2,,2,1,2,2,2,3,20170531
074981207001,0749812070,0749812,,2,1,2000,,3,,,2,2,2,4,0,0,2,1,50,,2,,1,3,2,2,,6,2,2,2,2,3,20170531
074981222001,0749812220,0749812,0.0,2,1,1993,,1,1,,,2,2,5,1,0,1,0,50,1,,2,1,3,2,2,,6,1,2,2,3,3,20170531
074981217002,0749812170,0749812,0.0,1,3,1987,,3,,,2,2,2,2,1,1,1,0,,1,,2,1,3,2,2,,2,2,2,2,3,3,20170531
074981203002,0749812030,0749812,0.0,1,1,1997,,3,,,2,1,,3,1,1,1,1,,1,,1,1,2,2,2,,4,2,1,2,2,3,20170531
074981226002,0749812260,0749812,150.0,2,7,1990,,1,2,,,2,2,6,1,2,1,1,,1,,1,1,2,2,2,,4,1,1,2,1,3,20170531
074981215001,0749812150,0749812,,1,1,2013,,3,,,2,2,2,3,1,0,2,2,,,,,1,3,2,2,,6,2,2,2,6,6,20170531
074981213001,0749812130,0749812,0.0,2,1,2008,,3,,,2,1,,9,0,2,3,2,,,2,,1,2,2,2,,6,1,2,2,1,3,20170531
074981212001,0749812120,0749812,150.0,2,1,2004,,3,,,2,2,2,9,1,2,3,2,,1,,1,1,2,2,2,,4,1,1,2,1,3,20170531
074981231001,0749812310,0749812,200.0,2,3,1940,,1,1,,,2,2,2,0,0,1,0,250,1,,2,2,3,2,2,,6,2,2,2,5,3,20170531
074981221001,0749812210,0749812,100.0,2,1,1989,,1,1,,,1,,2,1,0,1,0,5,1,,2,1,3,2,2,,4,2,2,2,2,3,20170531
074981210002,0749812100,0749812,100.0,2,1,2005,,3,,,2,2,1,3,1,2,3,0,,,2,,2,3,1,2,,2,2,2,2,3,3,20170531
074981209002,0749812090,0749812,,2,1,1992,,1,1,,,2,2,4,1,0,1,0,10,1,,2,1,3,2,2,,6,2,2,2,4,3,20170531
074981205002,0749812050,0749812,300.0,2,1,2004,,3,,,2,2,2,3,1,1,2,1,,,2,,1,2,1,2,,2,2,2,2,3,3,20170531
074981225001,0749812250,0749812,150.0,1,1,2007,,3,,,2,2,2,3,1,1,1,2,,1,,1,2,2,2,2,,2,2,2,2,4,6,20170531
074981230001,0749812300,0749812,150.0,2,1,2009,,2,,3,2,1,,7,2,2,3,3,,,2,,1,2,2,2,,5,2,2,2,4,3,20170531
074981208001,0749812080,0749812,0.0,2,1,,3,3,,,2,2,2,2,1,0,1,1,10,1,,2,1,3,2,2,,6,1,2,2,4,2,20170531
074981219002,0749812190,0749812,,2,1,2006,,3,,,2,1,,4,0,2,2,3,,1,,1,1,2,2,2,,5,1,2,2,2,3,20170531
074981211001,0749812110,0749812,200.0,1,1,2005,,3,,,2,2,2,4,1,2,2,2,,,2,,1,2,2,2,,4,2,2,2,1,3,20170531
074981228001,0749812280,0749812,160.0,2,1,2012,,3,,,2,1,,1,1,1,1,1,,1,,1,1,2,2,2,,4,2,2,2,5,3,20170531
074981122001,0749811220,0749811,150.0,1,7,1977,,3,1,,2,1,,4,1,1,2,1,,1,,2,2,3,2,2,,6,2,2,2,5,3,20170531
074981101001,0749811010,0749811,,2,6,,6,1,1,,,2,1,3,1,0,1,0,60,1,,2,2,3,2,2,,1,2,2,2,4,1,20170531
074981102002,0749811020,0749811,200.0,2,1,,1,3,,,2,1,,9,1,0,6,6,0,,2,,1,3,2,2,,6,2,2,2,6,6,20170531
074981121001,0749811210,0749811,100.0,2,1,2005,,1,1,,,2,2,1,0,0,1,0,0,1,,2,2,3,2,2,,6,2,2,2,4,2,20170531
074981117001,0749811170,0749811,110.0,2,1,2005,,3,,,2,2,1,5,0,1,3,0,,1,,1,2,2,2,2,,6,2,2,2,2,3,20170531
074981127001,0749811270,0749811,0.0,2,2,1995,,1,1,,,1,,1,0,0,0,0,80,1,,1,1,3,2,2,,2,2,2,2,3,3,20170531
074981119001,0749811190,0749811,120.0,2,1,2003,,3,,,2,2,1,4,1,2,2,2,,,2,,2,3,2,2,,4,2,2,2,3,3,20170531
074981116001,0749811160,0749811,0.0,2,1,2000,,3,,,2,2,2,9,1,1,3,4,,1,,1,1,3,2,2,,7,2,2,2,1,3,20170531
074981126002,0749811260,0749811,50.0,2,2,1995,,1,1,,,2,1,1,1,0,0,0,3,1,,2,2,3,2,2,,6,1,2,2,2,3,20170531
074981107001,0749811070,0749811,82.0,2,1,1996,,2,,2,2,2,2,2,1,0,1,1,6,,2,,1,2,2,2,,2,2,2,2,4,3,20170531
074981107102,0749811071,0749811,80.0,2,1,2012,,3,,,2,2,2,4,1,1,2,1,,1,2,,2,2,2,2,,2,2,2,2,1,3,20170531
074981111001,0749811110,0749811,,2,1,,6,1,1,,,2,2,1,1,1,1,0,,1,,2,2,3,2,2,,6,2,2,2,4,2,20170531
074981109001,0749811090,0749811,,2,1,2005,,3,,,2,1,,5,1,2,2,0,,1,,1,1,2,2,2,,6,2,1,2,4,3,20170531
074981125001,0749811250,0749811,0.0,2,1,,3,3,,,2,1,,6,1,1,3,3,,,2,,1,2,1,2,,6,2,2,2,1,3,20170531
074981110001,0749811100,0749811,72.0,2,1,1989,,2,,2,2,2,2,2,0,1,1,1,,1,,1,2,2,2,2,,6,2,2,2,5,3,20170531
074981120001,0749811200,0749811,,2,2,1945,,1,1,,,2,1,3,0,0,0,0,6,1,,2,1,3,2,2,,6,2,2,2,6,6,20170531
074981105001,0749811050,0749811,60.0,2,1,2014,,1,1,,,2,3,2,0,0,1,0,15,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074981108001,0749811080,0749811,0.0,2,1,1991,,1,1,,,2,2,2,1,0,1,0,20,1,,2,2,3,2,2,,5,2,2,2,4,3,20170531
074981104001,0749811040,0749811,80.0,1,1,1966,,1,1,,,2,1,2,1,0,1,0,15,1,,2,2,3,2,2,,6,2,2,2,2,3,20170531
074981106002,0749811060,0749811,220.0,1,1,1983,,1,1,,,2,1,2,1,1,1,0,,1,2,,2,3,2,2,,6,2,2,2,4,3,20170531
074981114001,0749811140,0749811,160.0,2,1,1998,,3,,,2,2,2,8,1,1,3,3,,1,,2,1,2,2,2,,7,2,2,2,2,3,20170531
074981103001,0749811030,0749811,1000.0,2,1,2005,,2,,1,,2,2,9,2,3,3,3,,1,,2,1,3,2,2,,6,2,2,2,5,3,20170531
074981118001,0749811180,0749811,,2,1,2005,,3,,,2,2,2,6,1,0,3,3,10,1,,2,2,3,2,2,,5,2,2,2,4,3,20170531
074981124002,0749811240,0749811,80.0,2,1,,6,1,1,,,2,1,1,1,0,1,0,5,1,,2,2,3,2,2,,6,2,2,2,4,3,20170531
074981115002,0749811150,0749811,0.0,1,1,1982,,3,,,2,2,2,4,0,1,1,1,,1,,2,2,3,2,2,,4,2,2,2,4,3,20170531
074981112001,0749811120,0749811,0.0,2,1,2001,,3,,,2,2,2,2,1,0,2,0,3,1,,2,2,3,2,2,,2,2,2,2,2,3,20170531
074981113001,0749811130,0749811,0.0,2,1,2010,,1,1,,,2,1,1,1,0,1,0,200,1,,2,1,3,2,2,,6,2,2,2,3,3,20170531
294028306001,2940283060,2940283,0.0,2,1,1991,,2,,4,2,2,5,1,1,1,1,1,,,2,,1,2,2,2,,2,1,2,2,6,6,20170531
294028312001,2940283120,2940283,0.0,2,1,1992,,2,,5,2,2,5,2,1,1,1,1,,1,,1,1,2,2,2,,5,2,1,2,2,3,20170531
294028330001,2940283300,2940283,0.0,2,1,2012,,2,,3,1,2,2,3,1,2,2,1,,,2,,1,2,1,1,2,2,2,1,1,2,3,20170531
294028303001,2940283030,2940283,0.0,2,1,1987,,2,,6,2,2,5,1,1,1,1,1,,,2,,1,2,1,2,,5,2,1,2,2,3,20170531
294028323001,2940283230,2940283,0.0,2,1,,4,2,,2,2,2,4,3,1,1,0,1,,,2,,1,2,2,1,5,4,2,1,2,2,3,20170531
294028302001,2940283020,2940283,0.0,2,1,1980,,2,,2,2,2,4,3,1,1,0,1,,,2,,1,2,1,1,7,2,1,1,1,1,3,20170531
294028316002,2940283160,2940283,0.0,2,1,,3,2,,5,2,2,5,2,1,1,1,1,,,2,,1,2,1,1,3,2,2,1,2,1,3,20170531
294028324002,2940283240,2940283,0.0,2,1,1976,,2,,3,2,2,5,1,0,0,0,1,8,1,,1,1,3,1,1,7,2,1,1,2,4,2,20170531
294028311001,2940283110,2940283,0.0,2,1,1990,,2,,7,2,2,5,1,1,1,1,1,,1,,1,1,2,2,2,,4,2,1,2,4,3,20170531
294028327001,2940283270,2940283,0.0,2,1,1992,,2,,1,,2,3,3,1,1,2,2,,,2,,1,2,1,1,2,2,2,1,2,4,3,20170531
294028310001,2940283100,2940283,0.0,2,1,1978,,2,,2,2,2,3,2,1,1,1,2,,,2,,1,2,1,1,2,2,1,1,2,6,6,20170531
294028328002,2940283280,2940283,0.0,2,1,2005,,2,,1,,1,,2,1,1,1,1,,,2,,1,2,1,1,7,2,1,1,2,1,3,20170531
294028301001,2940283010,2940283,0.0,2,1,1968,,3,,,2,2,1,2,1,0,0,0,30,1,,1,1,3,2,2,,1,2,2,2,4,3,20170531
294028305001,2940283050,2940283,0.0,2,1,1992,,2,,1,,2,2,2,1,1,1,2,,,2,,1,2,1,1,2,2,1,1,2,3,3,20170531
294028329001,2940283290,2940283,0.0,2,1,1996,,2,,2,2,2,4,,,,,,0,1,,1,1,2,1,1,2,2,1,1,2,4,3,20170531
294028325002,2940283250,2940283,0.0,2,1,1990,,2,,1,,2,2,3,1,1,1,1,,1,,1,1,2,1,2,,2,1,1,2,1,3,20170531
294028314001,2940283140,2940283,0.0,2,1,1989,,2,,2,2,2,3,4,1,1,2,3,,,2,,1,2,1,1,2,2,1,1,2,3,3,20170531
294028315001,2940283150,2940283,0.0,1,1,2013,,2,,2,1,1,,2,1,1,2,1,,,2,,1,2,1,1,,2,2,2,1,2,3,20170531
294028313001,2940283130,2940283,0.0,2,1,1973,,2,,3,2,2,5,1,1,1,1,1,,,2,,1,2,1,1,3,2,1,1,2,2,3,20170531
294028309001,2940283090,2940283,0.0,2,1,1976,,2,,3,2,2,5,3,2,2,0,2,,,2,,1,2,1,1,3,2,1,1,2,3,3,20170531
294028320001,2940283200,2940283,0.0,1,1,1978,,2,,2,2,2,5,2,1,1,1,1,,1,,1,1,2,1,1,3,2,2,2,2,2,4,20170531
294028318001,2940283180,2940283,0.0,2,1,1982,,2,,2,2,2,4,2,1,1,2,2,,,2,,1,2,1,1,2,2,1,2,2,3,3,20170531
294028319001,2940283190,2940283,0.0,2,1,1975,,2,,2,2,2,2,3,1,1,1,1,,1,,1,1,2,1,1,7,2,1,2,2,2,3,20170531
294028322002,2940283220,2940283,0.0,2,1,1975,,2,,4,2,2,5,1,1,0,1,1,2,1,,2,1,3,2,2,,4,1,2,2,4,3,20170531
294028317001,2940283170,2940283,0.0,2,1,1979,,2,,1,,2,2,1,1,1,1,0,,1,,1,1,2,2,2,,4,2,1,2,5,3,20170531
