ID,householdID,communityID,HHmemberID,childID,parentID,a002,a003_1,a003_2,a004,a005,a006,a006_1,a007,a008,a009,a010,a011,a012,a021,a022,a023,a024,a025,a013,a014,a015,a016,a017,a018,a019,versionID
05745710701,057457107,0574571,4,,,1,2005,2,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
05745710701,057457107,0574571,2,1,,1,1981,9,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,3,1,1,20170920
05745710701,057457107,0574571,3,,,2,1983,9,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
05745710701,057457107,0574571,5,,,1,2008,9,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745710801,057457108,0574571,2,,,2,1996,0,,,9,,,,1,,,3,,,,,,1,7,,,,,,20170920
05745710801,057457108,0574571,4,,,1,2001,0,,,9,,,,1,,,3,,,,,,1,3,,,,,,20170920
05745710801,057457108,0574571,3,,,1,2002,0,,,9,,,,1,,,3,,,,,,1,2,,,,,,20170920
05745710901,057457109,0574571,7,,,1,2011,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745710901,057457109,0574571,6,,,2,2009,10,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745710901,057457109,0574571,8,1,,1,1978,8,2,,7,,1,,1,,,1,1,1,2,,,2,,2,1,10,2,2,20170920
05745710901,057457109,0574571,4,,,2,2008,12,,,9,,,,1,,,2,,,,,,,,,,,,,20170920
05745710901,057457109,0574571,5,,,2,2010,3,,,9,,,,1,,,2,,,,,,,,,,,,,20170920
05745710901,057457109,0574571,3,,,2,1981,9,2,,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
05745711002,057457110,0574571,3,,,2,1995,5,6,,9,,,,1,,,1,,,,,,1,11,,2,,,,20170920
05745711002,057457110,0574571,4,,,2,2004,3,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
05745711101,057457111,0574571,4,1,,1,1989,5,6,,7,,2,,1,,,1,1,1,,,,2,,5,1,5,3,4,20170920
05745711101,057457111,0574571,5,2,,1,1987,5,6,,7,,2,,1,,,1,2,1,,,,2,,4,1,12,3,4,20170920
05745711101,057457111,0574571,3,,,1,2005,2,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
05745711201,057457112,0574571,2,,,1,2003,12,,,10,Ö¶Ëï,,,1,,,1,,,,,,1,1,,,,,,20170920
05745711401,057457114,0574571,4,,,2,1967,11,1,,8,,,,1,,,1,,,,,,2,,5,2,,,,20170920
05745711401,057457114,0574571,3,1,,1,1968,6,1,,7,,1,,1,,,1,1,1,,,,2,,5,2,,,,20170920
05745711502,057457115,0574571,3,,,1,2009,2,,,9,,,,1,,,3,,,,,,,,,,,,,20170920
05745711802,057457118,0574571,3,,,2,1972,3,2,,8,,,,1,,,1,,,,,,2,,5,1,6,2,2,20170920
05745711802,057457118,0574571,5,1,,1,1968,11,2,,7,,1,,1,,,1,1,1,,,,2,,4,1,10,2,2,20170920
05745711802,057457118,0574571,6,,,2,1994,8,6,,9,,,,1,,,1,,,,,,1,12,,1,9,1,1,20170920
05745711802,057457118,0574571,4,,,2,1999,8,,,9,,,,1,,,1,,,,,,1,6,,,,,,20170920
05745712102,057457121,0574571,4,2,,1,1988,2,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,10,1,1,20170920
05745712102,057457121,0574571,2,1,,1,2003,10,,,7,,1,,1,,,1,1,1,,,,1,2,,,,,,20170920
05745712202,057457122,0574571,5,,,2,2010,2,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745712202,057457122,0574571,3,1,,2,1979,8,2,,7,,1,,1,,,1,1,1,,,,2,,5,2,12,,,20170920
05745712202,057457122,0574571,4,,,1,2000,6,,,9,,,,1,,,1,,,,,,1,6,,,,,,20170920
05745712502,057457125,0574571,4,2,,1,1986,6,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,11,3,2,20170920
05745712502,057457125,0574571,3,1,,1,2009,2,,,7,,1,,1,,,1,1,1,,,,,,,,,,,20170920
05745712602,057457126,0574571,2,,,1,2007,12,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745712602,057457126,0574571,3,,,2,2003,6,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
05745720101,057457201,0574572,2,1,,2,1971,8,2,,7,,,1,1,,,2,1,2,3,,1,2,,2,2,,,,20170920
05745720101,057457201,0574572,4,,,1,1956,10,2,,8,,,,1,,,2,,,,,,2,,2,2,,,,20170920
05745720101,057457201,0574572,3,,,2,1999,6,,,10,Ö¶ÍâËïÅ®,,,1,,,5,,,,,,1,2,,,,,,20170920
05745720302,057457203,0574572,1,,,1,2010,10,,,9,,,,1,,,2,,,,,,,,,,,,,20170920
05745720302,057457203,0574572,5,,,2,,,1,,8,,,,1,,,3,,,,,,2,,5,1,12,3,2,20170920
05745720302,057457203,0574572,4,1,,1,1987,6,1,,7,,1,,1,,,2,1,1,,,,2,,5,1,12,3,2,20170920
05745720701,057457207,0574572,2,1,,1,2003,4,,,7,,1,,1,,,1,1,1,,,,1,2,,,,,,20170920
05745720701,057457207,0574572,3,3,,1,2004,1,,,7,,1,,1,,,1,1,1,,,,1,1,,,,,,20170920
05745720802,057457208,0574572,3,,,1,2002,2,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
05745720802,057457208,0574572,5,,,1,1995,10,6,,9,,,,1,,,1,,,,,,1,9,,2,,,,20170920
05745720802,057457208,0574572,4,,,2,2000,8,,,9,,,,1,,,1,,,,,,1,5,,,,,,20170920
05745720901,057457209,0574572,2,1,,1,2005,4,,,7,,1,,1,,,1,1,1,,,,1,1,,,,,,20170920
05745721001,057457210,0574572,4,,,2,1983,4,6,,9,,,,1,,,1,,,,,,2,,8,1,9,1,1,20170920
05745721001,057457210,0574572,5,,,2,1936,5,5,2,10,Ç×¼Ò,,,1,,,3,,,,,,2,,1,2,,,,20170920
05745721001,057457210,0574572,3,,,1,1986,2,6,,9,,,,1,,,1,,,,,,2,,4,2,,,,20170920
05745721001,057457210,0574572,1,,,2,1956,6,5,2,8,,,,1,,,1,,,,,,2,,4,2,,,,20170920
05745721101,057457211,0574572,2,1,,1,1972,2,6,,7,,,1,1,,,1,1,1,,,,2,,1,1,8,,,20170920
05745721401,057457214,0574572,3,,,2,2010,8,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745721502,057457215,0574572,3,,,2,2009,10,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745721502,057457215,0574572,4,,,1,2005,8,,,9,,,,1,,,1,,,,,,2,,,,,,,20170920
05745721602,057457216,0574572,3,,2,2,1936,2,5,2,1,,,,1,,,1,,,,,,2,,1,1,3,1,4,20170920
05745721702,057457217,0574572,3,,,1,1995,10,6,,9,,,,1,,,1,,,,,,2,,4,2,,,,20170920
05745721901,057457219,0574572,5,,,1,1995,6,6,,9,,,,1,,,1,,,,,,2,,5,1,5,3,1,20170920
05745721901,057457219,0574572,6,,,1,2001,12,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
05745721901,057457219,0574572,4,,,2,1974,7,1,,8,,,,1,,,1,,,,,,2,,5,1,3,2,1,20170920
05745721901,057457219,0574572,3,1,,1,1972,3,1,,7,,1,,1,,,1,1,1,,,,2,,5,1,3,2,1,20170920
05745722001,057457220,0574572,3,,,1,1998,11,,,9,,,,1,,,1,,,,,,2,,4,,,,,20170920
05745722201,057457222,0574572,2,,,1,2005,2,,,9,,,,2,,,5,,,,,,2,,,,,,,20170920
05745722302,057457223,0574572,5,1,,1,1990,11,6,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,2,1,20170920
05745722302,057457223,0574572,3,,3,1,1935,2,1,,4,,,,1,,,1,,,,,,2,,1,2,,,,20170920
05745722302,057457223,0574572,4,,4,2,1943,9,1,,3,,,,1,,,1,,,,,,2,,1,2,,,,20170920
05745722501,057457225,0574572,1,,2,2,1930,8,5,2,1,,,,1,,,2,,,,,,2,,1,2,,,,20170920
05745722602,057457226,0574572,6,,,1,2010,6,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745722602,057457226,0574572,7,,,2,1988,4,1,,8,,,,1,,,5,,,,,,2,,5,1,11,3,1,20170920
05745722602,057457226,0574572,3,,,2,2004,2,,,10,ÍâËïÅ®,,,1,,,3,,,,,,1,1,,,,,,20170920
05745722602,057457226,0574572,5,1,,1,1988,5,1,,7,,1,,1,,,1,1,1,,,,2,,2,1,11,3,1,20170920
05745722602,057457226,0574572,4,,,1,2005,7,,,10,ÍâËï¶ù,,,1,,,3,,,,,,2,,,,,,,20170920
05745730101,057457301,0574573,6,,,2,1972,3,1,,8,,,,1,,,3,,,,,,2,,4,1,3,2,1,20170920
05745730101,057457301,0574573,3,,,1,1996,9,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
05745730101,057457301,0574573,4,,,2,2004,8,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
05745730101,057457301,0574573,5,1,,1,1972,9,1,,7,,1,,1,,,1,1,1,,,,2,,2,1,3,2,1,20170920
05745730201,057457302,0574573,2,,,2,1990,4,2,,8,,,,1,,,3,,,,,,2,,4,1,5,3,3,20170920
05745730301,057457303,0574573,2,,,1,2007,3,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745730301,057457303,0574573,1,,,2,2005,5,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
05745730401,057457304,0574573,4,,,2,2007,8,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745730401,057457304,0574573,3,,,1,2008,5,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745730701,057457307,0574573,3,,,1,1995,8,6,,9,,,,1,,,1,,,,,,1,11,,1,9,1,3,20170920
05745730801,057457308,0574573,2,1,,1,1985,6,6,,7,,,1,1,,,1,1,1,,,,2,,4,1,11,3,4,20170920
05745730902,057457309,0574573,3,,,1,1998,11,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
05745730902,057457309,0574573,4,,,1,2002,12,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
05745731001,057457310,0574573,2,,2,2,1924,2,5,2,1,,,,1,,,2,,,,,,2,,1,2,,,,20170920
05745731102,057457311,0574573,2,1,,2,1997,7,,,7,,1,,1,,,1,1,1,3,,,2,,4,,,,,20170920
05745731102,057457311,0574573,3,2,,1,2005,2,,,7,,1,,1,,,1,1,1,,,,1,1,,,,,,20170920
05745731401,057457314,0574573,5,3,,2,2004,2,,,7,,1,,1,,,4,1,1,,,,2,,,,,,,20170920
05745731401,057457314,0574573,6,4,,1,2006,6,,,7,,1,,1,,,4,1,1,,,,,,,,,,,20170920
05745731401,057457314,0574573,3,1,,2,2000,11,,,7,,1,,1,,,4,1,1,,,,1,3,,,,,,20170920
05745731401,057457314,0574573,4,2,,2,2002,6,,,7,,1,,1,,,4,1,1,,,,1,2,,,,,,20170920
05745731501,057457315,0574573,1,,1,1,1919,5,5,2,2,,,,1,,,1,,,,,,2,,,2,,,,20170920
05745731501,057457315,0574573,3,,,2,2003,7,,,9,,,,1,,,2,,,,,,1,1,,,,,,20170920
05745731501,057457315,0574573,4,,,2,2003,7,,,9,,,,1,,,2,,,,,,1,1,,,,,,20170920
05745731702,057457317,0574573,2,,,2,1990,2,2,,8,,,,1,,,5,,,,,,2,,4,1,4,3,3,20170920
05745731702,057457317,0574573,4,1,,1,1987,12,2,,7,,1,,1,,,1,1,1,,,,2,,4,1,9,3,,20170920
05745731802,057457318,0574573,3,,,2,2005,1,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
05745731802,057457318,0574573,2,,,1,1998,7,,,9,,,,1,,,1,,,,,,1,8,,,,,,20170920
05745731901,057457319,0574573,4,,,2,1986,4,1,,8,,,,1,,,3,,,,,,2,,4,1,1,2,1,20170920
05745731901,057457319,0574573,3,1,,1,1985,5,1,,7,,1,,1,,,1,1,1,,,,2,,4,1,1,3,1,20170920
05745731901,057457319,0574573,6,,2,2,1924,8,5,2,1,,,,1,,,1,,,,,,2,,4,1,2,1,4,20170920
05745731901,057457319,0574573,5,,,1,2009,3,,,9,,,,1,,,3,,,,,,,,,,,,,20170920
05745732101,057457321,0574573,3,1,,2,1999,7,,,7,,1,,1,,,1,1,1,,,,1,6,,,,,,20170920
05745732301,057457323,0574573,3,,,2,1968,1,2,,8,,,,1,,,1,,,,,,2,,,1,3,3,1,20170920
05745732401,057457324,0574573,4,,,2,2005,8,,,9,,,,1,,,1,,,,,,1,1,,,,,,20170920
05745732401,057457324,0574573,3,,,1,1998,9,,,9,,,,1,,,1,,,,,,1,7,,,,,,20170920
05745732701,057457327,0574573,2,,,1,1999,6,,,9,,,,1,,,1,,,,,,1,4,,,,,,20170920
05745732801,057457328,0574573,3,,,1,2002,11,,,9,,,,1,,,1,,,,,,1,2,,,,,,20170920
05745732801,057457328,0574573,5,,,2,1976,1,2,,8,,,,1,,,5,,,,,,2,,6,1,12,3,1,20170920
05745732801,057457328,0574573,4,1,,1,1973,12,2,,7,,1,,1,,,1,1,1,,,,2,,5,1,12,3,1,20170920
05745732801,057457328,0574573,6,2,,1,1982,4,6,,7,,1,,1,,,1,1,1,,,,2,,4,1,12,3,1,20170920
05745732902,057457329,0574573,5,,,1,2010,7,,,9,,,,1,,,1,,,,,,,,,,,,,20170920
05745732902,057457329,0574573,3,,,2,1981,8,2,,8,,,,1,,,5,,,,,,2,,2,2,,,,20170920
05745732902,057457329,0574573,4,,,1,2003,7,,,9,,,,1,,,1,,,,,,1,3,,,,,,20170920
05745733201,057457332,0574573,1,1,,1,1955,9,5,2,7,,,1,1,,,1,1,1,,,,2,,4,2,,,,20170920
05745733201,057457332,0574573,3,,,1,1994,2,6,,9,,,,1,,,1,,,,,,2,,4,1,6,3,2,20170920
